CPU Name,CPU Mark
AMD A4-9120,1222
AMD A4-9120C,885
AMD A4-9120e,850
AMD A4-9125,1204
AMD A6 Micro-6500T APU,1146
AMD A6 PRO-7050B APU,971
AMD A6 PRO-7400B,1640
AMD A6-1450 APU,1062
AMD A6-3400M APU,1228
AMD A6-3410MX APU,1274
AMD A6-3420M APU,1310
AMD A6-3430MX APU,1389
AMD A6-3500 APU,1439
AMD A6-3600 APU,1718
AMD A6-3620 APU,1877
AMD A6-3650 APU,2098
AMD A6-3670 APU,2216
AMD A6-4400M APU,996
AMD A6-4455M APU,811
AMD A6-5200 APU,1659
AMD A6-5345M APU,1122
AMD A6-5350M APU,1207
AMD A6-5357M APU,1219
AMD A6-5400B APU,1465
AMD A6-5400K APU,1282
AMD A6-6310 APU,1670
AMD A6-6400B APU,1573
AMD A6-6400K APU,1511
AMD A6-6420B APU,1550
AMD A6-6420K APU,1571
AMD A6-7000,1002
AMD A6-7310 APU,1750
AMD A6-7400K APU,1676
AMD A6-7470K,1799
AMD A6-7480,1793
AMD A6-8500P,1445
AMD A6-8550,1762
AMD A6-9200,1149
AMD A6-9210,1254
AMD A6-9220,1311
AMD A6-9220C,1053
AMD A6-9220e,960
AMD A6-9225,1334
AMD A6-9230,1303
AMD A6-9400,2717
AMD A6-9500,1876
AMD A6-9500E,1741
AMD A8 PRO-7150B APU,1541
AMD A8 PRO-7600B APU,3023
AMD A8-3500M APU,1391
AMD A8-3510MX APU,1631
AMD A8-3520M APU,1437
AMD A8-3530MX APU,1608
AMD A8-3550MX APU,1687
AMD A8-3800 APU,2051
AMD A8-3820 APU,2180
AMD A8-3850 APU,2421
AMD A8-3870K APU,2360
AMD A8-4500M APU,1695
AMD A8-4555M APU,1341
AMD A8-5500 APU,2617
AMD A8-5500B APU,2615
AMD A8-5545M APU,1628
AMD A8-5550M APU,1818
AMD A8-5557M APU,1831
AMD A8-5600K APU,2862
AMD A8-6410 APU,1769
AMD A8-6500 APU,2580
AMD A8-6500B APU,2426
AMD A8-6500T APU,1983
AMD A8-6600K APU,3008
AMD A8-7050,1062
AMD A8-7100 APU,1654
AMD A8-7200P,2158
AMD A8-7410 APU,1814
AMD A8-7500,3302
AMD A8-7600 APU,3212
AMD A8-7650K,3112
AMD A8-7670K,3267
AMD A8-7680,3523
AMD A8-7690K,2157
AMD A8-8600P,2464
AMD A8-8650,3103
AMD A8-9600,3281
AMD A9-9400,1287
AMD A9-9410,1548
AMD A9-9420,1539
AMD A9-9420e,1101
AMD A9-9425,1518
AMD A9-9430,1707
AMD A9-9820,3958
AMD Athlon 1500+,191
AMD Athlon 1640B,376
AMD Athlon 200GE,4104
AMD Athlon 220GE,4444
AMD Athlon 240GE,4561
AMD Athlon 2650e,274
AMD Athlon 2800+,291
AMD Athlon 2850e,333
AMD Athlon 3000G,4442
AMD Athlon 300GE,4269
AMD Athlon 300U,3829
AMD Athlon 320GE,4411
AMD Athlon 5000 Dual-Core,872
AMD Athlon 5150 APU,1412
AMD Athlon 5200 Dual-Core,869
AMD Athlon 5350 APU,1797
AMD Athlon 5370 APU,1906
AMD Athlon 64 2000+,154
AMD Athlon 64 2600+,243
AMD Athlon 64 2800+,295
AMD Athlon 64 3000+,342
AMD Athlon 64 3100+,484
AMD Athlon 64 3200+,305
AMD Athlon 64 3300+,375
AMD Athlon 64 3400+,317
AMD Athlon 64 3500+,377
AMD Athlon 64 3700+,394
AMD Athlon 64 3800+,332
AMD Athlon 64 4000+,340
AMD Athlon 64 FX-55,404
AMD Athlon 64 FX-57,517
AMD Athlon 64 FX-59,465
AMD Athlon 64 FX-60 Dual Core,709
AMD Athlon 64 FX-62 Dual Core,993
AMD Athlon 64 FX-74,972
AMD Athlon 64 X2 Dual Core 3400+,531
AMD Athlon 64 X2 Dual Core 3600+,618
AMD Athlon 64 X2 Dual Core 3800+,623
AMD Athlon 64 X2 Dual Core 4000+,701
AMD Athlon 64 X2 Dual Core 4200+,730
AMD Athlon 64 X2 Dual Core 4400+,675
AMD Athlon 64 X2 Dual Core 4600+,720
AMD Athlon 64 X2 Dual Core 4800+,719
AMD Athlon 64 X2 Dual Core 5000+,807
AMD Athlon 64 X2 Dual Core 5200+,858
AMD Athlon 64 X2 Dual Core 5400+,907
AMD Athlon 64 X2 Dual Core 5600+,912
AMD Athlon 64 X2 Dual Core 5800+,653
AMD Athlon 64 X2 Dual Core 6000+,942
AMD Athlon 64 X2 Dual Core 6400+,954
AMD Athlon 64 X2 Dual Core BE-2300,594
AMD Athlon 64 X2 Dual Core BE-2350,573
AMD Athlon 64 X2 Dual-Core TK-42,577
AMD Athlon 64 X2 Dual-Core TK-53,602
AMD Athlon 64 X2 Dual-Core TK-55,518
AMD Athlon 64 X2 Dual-Core TK-57,624
AMD Athlon 64 X2 QL-60,655
AMD Athlon 64 X2 QL-62,525
AMD Athlon 64 X2 QL-64,618
AMD Athlon 64 X2 QL-65,664
AMD Athlon 64 X2 QL-66,641
AMD Athlon 64 X2 QL-67,582
AMD Athlon 7450 Dual-Core,789
AMD Athlon 7550 Dual-Core,977
AMD Athlon 7750 Dual-Core,1005
AMD Athlon 7850 Dual-Core,1058
AMD Athlon Dual Core 4050e,674
AMD Athlon Dual Core 4450B,723
AMD Athlon Dual Core 4450e,710
AMD Athlon Dual Core 4850B,727
AMD Athlon Dual Core 4850e,799
AMD Athlon Dual Core 5000B,856
AMD Athlon Dual Core 5050e,846
AMD Athlon Dual Core 5200B,823
AMD Athlon Dual Core 5400B,914
AMD Athlon Dual Core 5600B,737
AMD Athlon Gold 3150C,3110
AMD Athlon Gold 3150G,6922
AMD Athlon Gold 3150U,3904
AMD Athlon Gold 7220U,4900
AMD Athlon Gold PRO 3150G,7468
AMD Athlon Gold PRO 3150GE,7006
AMD Athlon Gold PRO 4150GE,8259
AMD Athlon II 160u,358
AMD Athlon II 170u,355
AMD Athlon II Dual-Core M300,670
AMD Athlon II Dual-Core M320,770
AMD Athlon II Dual-Core M340,807
AMD Athlon II N330 Dual-Core,665
AMD Athlon II N350 Dual-Core,856
AMD Athlon II N370 Dual-Core,899
AMD Athlon II Neo K125,315
AMD Athlon II Neo K145,298
AMD Athlon II Neo K325 Dual-Core,439
AMD Athlon II Neo K345 Dual-Core,527
AMD Athlon II Neo N36L Dual-Core,487
AMD Athlon II P320 Dual-Core,714
AMD Athlon II P340 Dual-Core,727
AMD Athlon II P360 Dual-Core,762
AMD Athlon II X2 210e,1089
AMD Athlon II X2 215,1011
AMD Athlon II X2 220,1046
AMD Athlon II X2 235e,1079
AMD Athlon II X2 240,1060
AMD Athlon II X2 240e,1007
AMD Athlon II X2 245,1137
AMD Athlon II X2 245e,1133
AMD Athlon II X2 250,1183
AMD Athlon II X2 250e,1202
AMD Athlon II X2 250u,615
AMD Athlon II X2 255,1210
AMD Athlon II X2 260,1248
AMD Athlon II X2 260u,713
AMD Athlon II X2 265,1324
AMD Athlon II X2 270,1337
AMD Athlon II X2 270u,675
AMD Athlon II X2 280,1384
AMD Athlon II X2 4300e,990
AMD Athlon II X2 4400e,944
AMD Athlon II X2 4450e,587
AMD Athlon II X2 B22,1064
AMD Athlon II X2 B24,1124
AMD Athlon II X2 B26,1248
AMD Athlon II X2 B28,1288
AMD Athlon II X3 400e,1320
AMD Athlon II X3 405e,1331
AMD Athlon II X3 415e,1481
AMD Athlon II X3 420e,1557
AMD Athlon II X3 425,1595
AMD Athlon II X3 435,1645
AMD Athlon II X3 440,1743
AMD Athlon II X3 445,1807
AMD Athlon II X3 450,1865
AMD Athlon II X3 455,1938
AMD Athlon II X3 460,1965
AMD Athlon II X4 553,2418
AMD Athlon II X4 555,2526
AMD Athlon II X4 557,2567
AMD Athlon II X4 559,2652
AMD Athlon II X4 600e,1795
AMD Athlon II X4 605e,1964
AMD Athlon II X4 610e,1959
AMD Athlon II X4 615e,2018
AMD Athlon II X4 620,2026
AMD Athlon II X4 630,2175
AMD Athlon II X4 631 Quad-Core,2118
AMD Athlon II X4 635,2250
AMD Athlon II X4 638 Quad-Core,2260
AMD Athlon II X4 640,2271
AMD Athlon II X4 641 Quad-Core,2313
AMD Athlon II X4 645,2375
AMD Athlon II X4 650,2490
AMD Athlon II X4 651 Quad-Core,2433
AMD Athlon II X4 655,2487
AMD Athlon L110,211
AMD Athlon LE-1600,412
AMD Athlon LE-1620,421
AMD Athlon LE-1640,430
AMD Athlon LE-1660,416
AMD Athlon Neo MV-40,281
AMD Athlon Neo X2 Dual Core 6850e,456
AMD Athlon Neo X2 Dual Core L325,556
AMD Athlon Neo X2 Dual Core L335,529
AMD Athlon PRO 200GE,3816
AMD Athlon PRO 300GE,4342
AMD Athlon PRO 300U,4080
AMD Athlon PRO 3045B,2770
AMD Athlon Silver 3050C,2879
AMD Athlon Silver 3050e,2979
AMD Athlon Silver 3050GE,4545
AMD Athlon Silver 3050U,2952
AMD Athlon Silver 7120U,3039
AMD Athlon Silver PRO 3125GE,4633
AMD Athlon TF-20,265
AMD Athlon TF-36,338
AMD Athlon X2 215,996
AMD Athlon X2 240,921
AMD Athlon X2 240e,1015
AMD Athlon X2 250,855
AMD Athlon X2 255,938
AMD Athlon X2 280,1327
AMD Athlon X2 340 Dual Core,1334
AMD Athlon X2 370K Dual Core,1439
AMD Athlon X2 450,1295
AMD Athlon X2 Dual Core 3250e,348
AMD Athlon X2 Dual Core 6850e,564
AMD Athlon X2 Dual Core BE-2300,570
AMD Athlon X2 Dual Core BE-2350,591
AMD Athlon X2 Dual Core BE-2400,674
AMD Athlon X2 Dual Core L310,343
AMD Athlon X3 425,1516
AMD Athlon X3 435,1781
AMD Athlon X3 440,1438
AMD Athlon X3 445,1626
AMD Athlon X3 455,1783
AMD Athlon X4 530,1786
AMD Athlon X4 620,1810
AMD Athlon X4 640,2115
AMD Athlon X4 730,2278
AMD Athlon X4 740 Quad Core,2646
AMD Athlon X4 750 Quad Core,2751
AMD Athlon X4 750K Quad Core,2878
AMD Athlon X4 760K Quad Core,2977
AMD Athlon X4 830,3018
AMD Athlon X4 840,3335
AMD Athlon X4 845,3768
AMD Athlon X4 850,2756
AMD Athlon X4 860K,3428
AMD Athlon X4 870K,3451
AMD Athlon X4 880K,3627
AMD Athlon X4 950,3577
AMD Athlon X4 970,3648
AMD Athlon XP 1500+,167
AMD Athlon XP 1600+,174
AMD Athlon XP 1700+,176
AMD Athlon XP 1800+,195
AMD Athlon XP 1900+,203
AMD Athlon XP 2000+,195
AMD Athlon XP 2100+,210
AMD Athlon XP 2200+,214
AMD Athlon XP 2400+,234
AMD Athlon XP 2500+,231
AMD Athlon XP 2600+,242
AMD Athlon XP 2700+,256
AMD Athlon XP 2800+,260
AMD Athlon XP 2900+,276
AMD Athlon XP 3000+,262
AMD Athlon XP 3100+,282
AMD Athlon XP 3200+,281
AMD Athlon XP1600+,183
AMD Athlon XP2400+,243
AMD Athlon64 X2 Dual Core 4600+,803
AMD BC-250,13897
AMD C-30,178
AMD C-50,262
AMD C-60,290
AMD C-60 APU,316
AMD C-70 APU,315
AMD Custom APU 0932,9428
AMD E-240,195
AMD E-300 APU,336
AMD E-350,430
AMD E-350 APU,423
AMD E-350D APU,486
AMD E-450 APU,439
AMD E1 Micro-6200T APU,600
AMD E1-1200 APU,380
AMD E1-1500 APU,385
AMD E1-2100 APU,408
AMD E1-2200 APU,474
AMD E1-2500 APU,593
AMD E1-6010 APU,542
AMD E1-6015 APU,584
AMD E1-6050J APU,1385
AMD E1-7010 APU,613
AMD E2-1800 APU,451
AMD E2-2000 APU,496
AMD E2-3000 APU,743
AMD E2-3000M APU,668
AMD E2-3200 APU,986
AMD E2-3800 APU,1136
AMD E2-6110 APU,1233
AMD E2-7015,611
AMD E2-7015 APU,653
AMD E2-7110 APU,1492
AMD E2-9000,952
AMD E2-9000e,883
AMD E2-9010,1073
AMD E2-9030,983
AMD Embedded G-Series GX-215JJ Radeon R2E,1094
AMD Embedded G-Series GX-224IJ Radeon R4E,1271
AMD Embedded G-Series GX-420GI Radeon R7E,1602
AMD Embedded R-Series RX-216GD,1628
AMD Embedded R-Series RX-418GD Radeon R6,3426
AMD Embedded R-Series RX-421BD,3302
AMD Embedded R-Series RX-421ND,3024
AMD EPYC 3101 4-Core,6050
AMD EPYC 3151,8306
AMD EPYC 3201,8672
AMD EPYC 3251,13681
AMD EPYC 3451,19532
AMD EPYC 4124P,18139
AMD EPYC 4244P,27164
AMD EPYC 4245P,31123
AMD EPYC 4344P,33699
AMD EPYC 4345P,35794
AMD EPYC 4364P,34215
AMD EPYC 4464P,47383
AMD EPYC 4465P,50189
AMD EPYC 4484PX,50547
AMD EPYC 4545P,54279
AMD EPYC 4564P,64443
AMD EPYC 4565P,63939
AMD EPYC 4584PX,59990
AMD EPYC 4585PX,68656
AMD EPYC 7203,17717
AMD EPYC 7203P,22017
AMD EPYC 7232P,17712
AMD EPYC 7251,14935
AMD EPYC 7252,19411
AMD EPYC 7261,11149
AMD EPYC 7262,20779
AMD EPYC 7272,25161
AMD EPYC 7281,21621
AMD EPYC 7282,30289
AMD EPYC 72F3,27252
AMD EPYC 7301,14991
AMD EPYC 7302,33499
AMD EPYC 7302P,32752
AMD EPYC 7303,28572
AMD EPYC 7303P,36487
AMD EPYC 7313,38938
AMD EPYC 7313P,41017
AMD EPYC 7343,43644
AMD EPYC 7351,23226
AMD EPYC 7351P,24871
AMD EPYC 7352,40370
AMD EPYC 7371,30156
AMD EPYC 73F3,46103
AMD EPYC 7401P,27836
AMD EPYC 7402,46012
AMD EPYC 7402P,43855
AMD EPYC 7413,50641
AMD EPYC 7443,56743
AMD EPYC 7443P,56808
AMD EPYC 7451,26639
AMD EPYC 7452,45764
AMD EPYC 7453,48453
AMD EPYC 7473X,59280
AMD EPYC 74F3,60666
AMD EPYC 7501,24925
AMD EPYC 7502,52198
AMD EPYC 7502P,51206
AMD EPYC 7513,59745
AMD EPYC 7532,50726
AMD EPYC 7542,45359
AMD EPYC 7543,61909
AMD EPYC 7543P,66590
AMD EPYC 7551,25844
AMD EPYC 7551P,38111
AMD EPYC 7552,57414
AMD EPYC 7571,28574
AMD EPYC 7573X,69432
AMD EPYC 75F3,64505
AMD EPYC 7601,35059
AMD EPYC 7642,59333
AMD EPYC 7643,76259
AMD EPYC 7643P,77307
AMD EPYC 7662,72298
AMD EPYC 7663,81821
AMD EPYC 7702,69060
AMD EPYC 7702P,63692
AMD EPYC 7713,83018
AMD EPYC 7713P,81582
AMD EPYC 7742,69448
AMD EPYC 7763,84440
AMD EPYC 7773X,91340
AMD EPYC 7B12,66044
AMD EPYC 7B13,79708
AMD EPYC 7C13,76417
AMD EPYC 7D12,42285
AMD EPYC 7F32,23253
AMD EPYC 7F52,41388
AMD EPYC 7F72,52840
AMD EPYC 7H12,69633
AMD EPYC 7J13,84786
AMD EPYC 7K23,81183
AMD EPYC 7K62,59533
AMD EPYC 7R12,48934
AMD EPYC 7R13,79046
AMD EPYC 7R32,63969
AMD EPYC 7R43,83535
AMD EPYC 7T83,81757
AMD EPYC 7V12,70622
AMD EPYC 7V13,81764
AMD EPYC 8024P,20455
AMD EPYC 8124P,36079
AMD EPYC 8224P,45421
AMD EPYC 8324P,57127
AMD EPYC 8324PN 32-Core,8375
AMD EPYC 8434P,66490
AMD EPYC 8534P,71900
AMD EPYC 9015,30505
AMD EPYC 9115,48504
AMD EPYC 9124,43646
AMD EPYC 9135,57808
AMD EPYC 9174F,53067
AMD EPYC 9175F,65894
AMD EPYC 9184X,48058
AMD EPYC 9224,48967
AMD EPYC 9254,63540
AMD EPYC 9255,75809
AMD EPYC 9274F,73982
AMD EPYC 9275F,84620
AMD EPYC 9334,65568
AMD EPYC 9354,73892
AMD EPYC 9354P,74626
AMD EPYC 9355P,97249
AMD EPYC 9374F,82009
AMD EPYC 9375F,95768
AMD EPYC 9384X,72121
AMD EPYC 9454,87961
AMD EPYC 9454P,94708
AMD EPYC 9455P,116912
AMD EPYC 9474F,102255
AMD EPYC 9475F,122476
AMD EPYC 9534,89077
AMD EPYC 9554,103544
AMD EPYC 9554P,104920
AMD EPYC 9555P,135990
AMD EPYC 9565,135221
AMD EPYC 9575F,147606
AMD EPYC 9634,107944
AMD EPYC 9654,119246
AMD EPYC 9654P,116324
AMD EPYC 9655,156110
AMD EPYC 9655P,160490
AMD EPYC 9684X,122017
AMD EPYC 9734,102286
AMD EPYC 9745,130698
AMD EPYC 9754,98450
AMD EPYC 9755,166328
AMD EPYC 9845,152985
AMD EPYC 9965,160542
AMD EPYC 9B14,125887
AMD EPYC 9B45,158790
AMD EPYC 9D25,114275
AMD EPYC 9J14,124637
AMD EPYC 9R14,116475
AMD EPYC 9R45,6922
AMD EPYC 9V74,117606
AMD EPYC Embedded 7292P,30542
AMD EPYC Embedded 8224P,48869
AMD EPYC Embedded 9654P,116927
AMD EPYC Embedded 9755,164010
AMD FirePro A320 APU,2153
AMD FX-4100 Quad-Core,2630
AMD FX-4130 Quad-Core,2724
AMD FX-4150 Quad-Core,3327
AMD FX-4170 Quad-Core,3124
AMD FX-4200 Quad-Core,3119
AMD FX-4300 Quad-Core,2995
AMD FX-4320,3162
AMD FX-4330,3146
AMD FX-4350 Quad-Core,3184
AMD FX-6100 Six-Core,3688
AMD FX-6120 Six-Core,3853
AMD FX-6130 Six-Core,4353
AMD FX-6200 Six-Core,4112
AMD FX-6300 Six-Core,4224
AMD FX-6330 Six-Core,4433
AMD FX-6350 Six-Core,4643
AMD FX-670K Quad-Core,2980
AMD FX-7500 APU,1925
AMD FX-7600P,2557
AMD FX-7600P APU,2856
AMD FX-770K Quad-Core,3169
AMD FX-8100 Eight-Core,4095
AMD FX-8120 Eight-Core,4635
AMD FX-8140 Eight-Core,4860
AMD FX-8150 Eight-Core,5314
AMD FX-8300 Eight-Core,5331
AMD FX-8310 Eight-Core,5050
AMD FX-8320 Eight-Core,5474
AMD FX-8320E Eight-Core,5124
AMD FX-8350 Eight-Core,6088
AMD FX-8370 Eight-Core,6181
AMD FX-8370E Eight-Core,5327
AMD FX-870K Quad Core,3227
AMD FX-8800P,2833
AMD FX-9370 Eight-Core,6375
AMD FX-9590 Eight-Core,6821
AMD FX-9800P,2465
AMD FX-9830P,3299
AMD FX-B4150 Quad-Core,3369
AMD G-T40E,289
AMD G-T40N,299
AMD G-T40R,120
AMD G-T44R,116
AMD G-T48E,423
AMD G-T52R,177
AMD G-T56E,442
AMD G-T56N,484
AMD Geode NX 2400+,400
AMD GX-210JA SOC,248
AMD GX-212JC SOC,636
AMD GX-217GA SOC,794
AMD GX-218GL SOC,754
AMD GX-222GC SOC,1044
AMD GX-412HC,1095
AMD GX-412TC SOC,650
AMD GX-415GA SOC,1407
AMD GX-416RA SOC,1604
AMD GX-420CA SOC,1785
AMD GX-420MC SOC,1796
AMD GX-424CC SOC,1819
AMD Opteron 1212,593
AMD Opteron 1212 HE,771
AMD Opteron 1214,763
AMD Opteron 1214 HE,806
AMD Opteron 1216,781
AMD Opteron 1216 HE,727
AMD Opteron 1218,910
AMD Opteron 1218 HE,979
AMD Opteron 1220,1036
AMD Opteron 1222,1089
AMD Opteron 1352,1547
AMD Opteron 1354,1635
AMD Opteron 1356,1703
AMD Opteron 1381,1797
AMD Opteron 1385,2089
AMD Opteron 1389,2079
AMD Opteron 144,316
AMD Opteron 146,346
AMD Opteron 148,392
AMD Opteron 150,393
AMD Opteron 152,428
AMD Opteron 154,457
AMD Opteron 165,531
AMD Opteron 170,648
AMD Opteron 175,682
AMD Opteron 180,746
AMD Opteron 185,695
AMD Opteron 2218,1036
AMD Opteron 2220,1106
AMD Opteron 2220 SE,909
AMD Opteron 2222,1198
AMD Opteron 2354,1509
AMD Opteron 2356,1829
AMD Opteron 2373 EE,1744
AMD Opteron 2378,1864
AMD Opteron 2384,2074
AMD Opteron 2393 SE,1317
AMD Opteron 2419 EE,1902
AMD Opteron 2427,1995
AMD Opteron 2431,2894
AMD Opteron 2435,3061
AMD Opteron 254,451
AMD Opteron 270,736
AMD Opteron 275,839
AMD Opteron 280,765
AMD Opteron 285,956
AMD Opteron 290,952
AMD Opteron 3250 HE,2061
AMD Opteron 3260 HE,2283
AMD Opteron 3280,3783
AMD Opteron 3320 EE,1918
AMD Opteron 3350 HE,2699
AMD Opteron 3365,4125
AMD Opteron 3380,4358
AMD Opteron 4130,2342
AMD Opteron 4162 EE,2058
AMD Opteron 4170 HE,2382
AMD Opteron 4174 HE,2986
AMD Opteron 4184,2872
AMD Opteron 4226,3400
AMD Opteron 4274 HE,5776
AMD Opteron 4280,4504
AMD Opteron 4284,4665
AMD Opteron 4332 HE,3911
AMD Opteron 4334,3949
AMD Opteron 4365 EE,3582
AMD Opteron 4376 HE,4318
AMD Opteron 4386,3273
AMD Opteron 6128,2826
AMD Opteron 6128 HE,2932
AMD Opteron 6136,3381
AMD Opteron 6164 HE,3478
AMD Opteron 6172,2615
AMD Opteron 6174,3697
AMD Opteron 6176 SE,3564
AMD Opteron 6212,3973
AMD Opteron 6220,4753
AMD Opteron 6234,4072
AMD Opteron 6238,5625
AMD Opteron 6272,5240
AMD Opteron 6274,5643
AMD Opteron 6276,6348
AMD Opteron 6281,7279
AMD Opteron 6282 SE,6385
AMD Opteron 6287 SE,6925
AMD Opteron 6328,5306
AMD Opteron 6344,6069
AMD Opteron 6348,7850
AMD Opteron 6366 HE,5613
AMD Opteron 6376,5572
AMD Opteron 6378,5889
AMD Opteron 6380,6687
AMD Opteron 6386 SE,8291
AMD Opteron 8439 SE,2479
AMD Opteron X2170 APU,1911
AMD Opteron X3216 APU,1498
AMD Opteron X3418 APU,3043
AMD Opteron X3421 APU,3306
AMD Phenom 8250 Triple-Core,1114
AMD Phenom 8250e Triple-Core,1084
AMD Phenom 8400 Triple-Core,1164
AMD Phenom 8450 Triple-Core,1221
AMD Phenom 8450e Triple-Core,1206
AMD Phenom 8600 Triple-Core,1267
AMD Phenom 8600B Triple-Core,1464
AMD Phenom 8650 Triple-Core,1218
AMD Phenom 8750 Triple-Core,1445
AMD Phenom 8750B Triple-Core,1188
AMD Phenom 8850 Triple-Core,1142
AMD Phenom 8850B Triple-Core,1281
AMD Phenom 9100e Quad-Core,1353
AMD Phenom 9150e Quad-Core,1427
AMD Phenom 9350e Quad-Core,1659
AMD Phenom 9450e Quad-Core,1455
AMD Phenom 9500 Quad-Core,1564
AMD Phenom 9550 Quad-Core,1667
AMD Phenom 9600 Quad-Core,1607
AMD Phenom 9600B Quad-Core,1842
AMD Phenom 9650 Quad-Core,1778
AMD Phenom 9750 Quad-Core,1846
AMD Phenom 9750B Quad-Core,1520
AMD Phenom 9850 Quad-Core,1712
AMD Phenom 9850B Quad-Core,1946
AMD Phenom 9950 Quad-Core,1884
AMD Phenom FX-5000 Quad-Core,1599
AMD Phenom FX-5200 Quad-Core,1699
AMD Phenom II N620 Dual-Core,992
AMD Phenom II N640 Dual-Core,1135
AMD Phenom II N660 Dual-Core,1083
AMD Phenom II N830 3+1,1768
AMD Phenom II N830 Triple-Core,1249
AMD Phenom II N850 Triple-Core,1318
AMD Phenom II N870 Triple-Core,1324
AMD Phenom II N930 Quad-Core,1580
AMD Phenom II N950 Quad-Core,1616
AMD Phenom II N970 Quad-Core,1728
AMD Phenom II P650 Dual-Core,1018
AMD Phenom II P820 Triple-Core,1125
AMD Phenom II P840 Triple-Core,1079
AMD Phenom II P860 Triple-Core,1250
AMD Phenom II P920 Quad-Core,1006
AMD Phenom II P940 Quad-Core,1319
AMD Phenom II P960 Quad-Core,1424
AMD Phenom II X2 511,1265
AMD Phenom II X2 521,1349
AMD Phenom II X2 545,1233
AMD Phenom II X2 550,1172
AMD Phenom II X2 555,1312
AMD Phenom II X2 560,1381
AMD Phenom II X2 565,1453
AMD Phenom II X2 570,1437
AMD Phenom II X2 B53,1137
AMD Phenom II X2 B55,1222
AMD Phenom II X2 B57,1260
AMD Phenom II X2 B59,1407
AMD Phenom II X3 700e,1451
AMD Phenom II X3 705e,1519
AMD Phenom II X3 710,1597
AMD Phenom II X3 720,1600
AMD Phenom II X3 740,1424
AMD Phenom II X3 B73,1671
AMD Phenom II X3 B75,1783
AMD Phenom II X3 B77,1844
AMD Phenom II X4 805,2001
AMD Phenom II X4 810,2036
AMD Phenom II X4 820,2114
AMD Phenom II X4 830,2089
AMD Phenom II X4 840,2456
AMD Phenom II X4 840T,2367
AMD Phenom II X4 850,2462
AMD Phenom II X4 900e,1727
AMD Phenom II X4 905e,2014
AMD Phenom II X4 910,1776
AMD Phenom II X4 910e,2144
AMD Phenom II X4 920,2216
AMD Phenom II X4 925,2264
AMD Phenom II X4 940,2363
AMD Phenom II X4 945,2422
AMD Phenom II X4 955,2546
AMD Phenom II X4 960T,2373
AMD Phenom II X4 965,2661
AMD Phenom II X4 970,2783
AMD Phenom II X4 973,2204
AMD Phenom II X4 975,2638
AMD Phenom II X4 977,2377
AMD Phenom II X4 980,2880
AMD Phenom II X4 B05e,1906
AMD Phenom II X4 B15e,1825
AMD Phenom II X4 B25,2108
AMD Phenom II X4 B35,2417
AMD Phenom II X4 B40,2238
AMD Phenom II X4 B45,2327
AMD Phenom II X4 B50,2464
AMD Phenom II X4 B55,2594
AMD Phenom II X4 B60,2627
AMD Phenom II X4 B65,2690
